Order,PID,MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,price_per_sqft,total_bathrooms,age_at_sale,quality_x_area,SalePrice_log,age_group
1735,528221090,60,65.0,-0.13788436167881998,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,-0.07305998653945242,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2007.0,Fin,400.0,TA,TA,Y,100,24,0,0,0,0,0,7,2007,New,Partial,179540,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-2457432.7002243334,2.5,0,-0.5114199057761669,12.09815887308463,
147,535175180,20,87.0,0.07418665065949026,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,TA,TA,CBlock,TA,TA,No,Rec,936.0,Unf,0.0,270.0,1206.0,GasA,Fa,Y,SBrkr,1206,0,0,-0.5685883157113085,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,RFn,312.0,TA,TA,Y,0,21,0,0,0,0,0,5,2010,WD ,Normal,108538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-190890.31026643256,1.0,51,-2.842941578556543,11.594864834381662,Old
1535,909277070,50,68.0,-0.1078192269477883,Pave,IR1,HLS,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,TA,Y,FuseF,932,442,0,-0.23559327850782122,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1938.0,Unf,225.0,TA,TA,Y,64,0,0,0,100,0,0,3,2008,WD ,Normal,110000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-466906.3595392354,1.0,70,-1.1779663925391062,11.608244735642321,Old
1987,902206270,70,57.0,-0.06073374734836264,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,2Story,4,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1075.0,1075.0,GasA,Ex,Y,SBrkr,1156,642,0,0.6048227677676468,0.0,0.0,2,1,4,1,TA,7,Typ,0,,Detchd,1935.0,Unf,342.0,TA,TA,N,0,0,160,0,0,0,0,5,2007,WD ,Normal,137000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,226512.63692611345,2.5,107,2.419291071070587,11.827743504053695,
1370,903481100,190,60.0,0.023871032617887658,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,2fmCon,2Story,3,3,1915,1950,Gable,CompShg,AsphShn,AsphShn,,0.0,Fa,Fa,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,536.0,536.0,GasA,Ex,N,FuseF,808,536,0,-0.295056678008444,0.0,0.0,2,0,3,2,TA,8,Typ,0,,,1979.0,,0.0,,,N,42,0,204,0,0,0,0,5,2008,WD ,Normal,82375,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-279183.6489043728,2.0,93,-0.8851700340253319,11.319049411336588,Old
2451,528360050,60,114.0,0.8838332748005376,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,738.0,Gd,Gd,PConc,Ex,TA,Gd,Rec,292.0,GLQ,1393.0,48.0,1733.0,GasA,Ex,Y,SBrkr,1933,1567,0,3.9783796327696432,1.0,0.0,3,1,4,1,Ex,11,Typ,1,TA,Attchd,1993.0,RFn,959.0,TA,TA,Y,870,86,0,0,210,0,0,5,2006,WD ,Normal,339500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,85336.25026720967,3.5,13,35.80541669492679,12.73523217148465,Recent
2870,909426060,60,78.0,0.6798376085676697,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,5,7,1950,1963,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,405.0,TA,Gd,CBlock,Gd,TA,No,GLQ,760.0,Unf,0.0,408.0,1168.0,GasA,Gd,Y,SBrkr,1278,1037,0,1.6295753524950454,1.0,0.0,2,0,4,1,TA,9,Typ,3,Gd,Attchd,1950.0,Fin,342.0,TA,TA,Y,0,0,0,0,192,0,0,7,2006,WD ,Normal,257000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,157709.79820387374,2.0,56,8.147876762475226,12.456835254920371,Old
660,535378120,30,60.0,0.01268978416419819,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1054.0,1054.0,GasA,Ex,Y,SBrkr,1078,0,0,-0.822298820247299,0.0,0.0,1,0,3,1,Ex,6,Typ,0,,Detchd,1987.0,Unf,264.0,TA,TA,N,0,0,0,0,112,0,0,12,2009,WD ,Normal,125000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-152012.86554492122,1.0,84,-4.111494101236495,11.736077016252437,Old
1795,528456230,20,75.0,-0.14012061136955786,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,1335,0,0,-0.3128956978586308,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,RFn,575.0,TA,TA,Y,0,210,0,0,0,0,0,6,2007,New,Partial,210400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-672428.5486822535,2.0,1,-2.190269885010416,12.256770512686108,New
2512,533223010,160,35.0,-0.7942236459103917,Pave,Reg,Lvl,AllPub,FR3,Gtl,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,Unf,0.0,241.0,691.0,GasA,Ex,Y,SBrkr,713,739,0,-0.08098843980620211,1.0,0.0,2,1,3,1,Gd,6,Typ,0,,Detchd,1999.0,Unf,506.0,TA,TA,Y,0,34,0,0,0,0,0,3,2006,WD ,Normal,183900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-2270694.4403430386,2.5,7,-0.5669190786434148,12.12215284831553,New
187,902401060,190,100.0,-0.13452998714271314,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,840.0,840.0,Grav,Fa,N,FuseF,1128,1128,0,1.5126306668104872,0.0,0.0,2,0,4,2,Fa,12,Typ,0,,,1979.0,,0.0,,,N,0,18,18,0,0,0,0,6,2010,WD ,Abnorml,76500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,50574.143231742666,2.0,100,7.563153334052436,11.245059091624615,Old
1148,531451020,120,50.0,-0.26286587217228224,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,165.0,GLQ,841.0,598.0,1604.0,GasA,Ex,Y,SBrkr,1617,0,0,0.24606025744722293,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1993.0,RFn,533.0,TA,TA,Y,0,69,0,0,0,0,0,7,2008,WD ,Normal,193000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,784360.7171767519,2.0,15,1.4763615446833376,12.170450649220749,Recent
609,534402140,20,68.0,0.10835157649020807,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740.0,Rec,230.0,184.0,1154.0,GasA,Ex,Y,SBrkr,1154,0,0,-0.6716582081790546,0.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1966.0,RFn,480.0,TA,TA,Y,0,58,0,0,0,0,0,11,2009,WD ,Normal,154000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-229283.28445134667,1.5,43,-3.3582910408952733,11.944714374881176,Old
2192,908275200,20,60.0,-0.24298809714350098,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,544.0,Unf,0.0,224.0,768.0,GasA,TA,Y,SBrkr,768,0,0,-1.4367539484204006,0.0,0.0,1,0,2,1,TA,4,Typ,1,Fa,Detchd,1959.0,Unf,355.0,TA,TA,Y,0,0,196,0,0,0,0,7,2007,WD ,Normal,125000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-87001.67494749383,1.0,52,-5.747015793681602,11.736077016252437,Old
1931,535301060,20,60.0,0.17742684471522302,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,9,1953,2006,Gable,CompShg,VinylSd,MetalSd,,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,408.0,Unf,0.0,456.0,864.0,GasA,Gd,Y,SBrkr,1154,0,0,-0.6716582081790546,0.0,0.0,1,1,3,1,Ex,6,Typ,0,,Detchd,1962.0,Unf,336.0,TA,TA,Y,63,0,0,0,0,0,0,7,2007,WD ,Normal,142000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-211417.05449409888,1.5,54,-3.3582910408952733,11.863589378812122,Old
198,903228150,50,50.0,-0.5128288931592068,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,300.0,Unf,0.0,480.0,780.0,GasA,TA,Y,SBrkr,780,636,0,-0.15234451920694939,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Detchd,1948.0,Unf,312.0,TA,TA,P,221,0,48,0,0,0,0,3,2010,WD ,Normal,139900,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-918313.3120132509,1.5,62,-0.9140671152416964,11.848690308590857,Old
2328,527190050,160,44.0,-0.5990487423465456,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,495.0,Rec,215.0,354.0,1064.0,GasA,Gd,Y,SBrkr,1064,703,0,0.5433772549503366,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987.0,RFn,504.0,Gd,TA,Y,441,35,0,0,0,0,0,6,2006,WD ,Normal,239000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,439841.74498037103,2.0,19,3.803640784652356,12.384223015005313,Recent
294,909281080,50,78.0,0.04027019701663221,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,Gd,Gd,BrkTil,Gd,TA,No,ALQ,426.0,BLQ,252.0,850.0,1528.0,GasA,Ex,Y,SBrkr,1225,908,0,1.268830728857934,1.0,0.0,1,1,4,1,TA,8,Typ,2,TA,Attchd,1941.0,Unf,312.0,TA,TA,Y,0,0,86,0,0,0,0,7,2010,WD ,Normal,257500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,202942.75204997126,1.5,69,8.881815102005538,12.458778882573533,Old
767,904351200,70,54.0,-0.4346843900773104,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551.0,Unf,0.0,121.0,672.0,GasA,TA,N,SBrkr,697,672,0,-0.24550384509125836,1.0,0.0,2,0,3,1,TA,6,Typ,0,,Detchd,1930.0,Unf,300.0,TA,TA,Y,147,0,0,0,0,0,0,7,2009,WD ,Normal,103600,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-421989.31736278895,2.0,84,-1.4730230705475502,11.548302261270587,Old
401,527425060,20,70.0,0.046233529525266596,Pave,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,524.0,LwQ,180.0,160.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,-1.2464710700184078,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1989.0,Unf,576.0,TA,TA,Y,216,0,0,0,0,0,0,3,2009,WD ,Abnorml,97000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-77819.69620728341,1.0,38,-4.985884280073631,11.48247656671073,Old
123,534403360,80,68.0,0.05865713891825489,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,533.0,533.0,GasA,TA,Y,SBrkr,1131,644,0,0.559234161483836,0.0,0.0,2,0,3,1,TA,8,Typ,0,,Attchd,1964.0,Unf,480.0,TA,TA,Y,0,172,0,0,0,0,0,5,2010,COD,Family,136300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,243726.1694427793,2.0,46,3.3554049689030157,11.822620954414864,Old
203,903426180,50,57.0,-0.2526785124700318,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,888.0,888.0,GasA,Ex,Y,SBrkr,888,1074,0,0.9298893517043844,0.0,0.0,1,1,4,1,TA,9,Typ,1,TA,Detchd,1915.0,Unf,572.0,TA,TA,Y,160,0,364,0,0,0,0,6,2010,WD ,Normal,149500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,160771.81626607836,1.5,95,3.7195574068175374,11.915058360753719,Old
836,907126010,20,82.0,0.2902332180035567,Pave,IR2,Low,AllPub,Corner,Mod,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,732.0,Unf,0.0,308.0,1040.0,GasA,Gd,Y,SBrkr,1040,0,0,-0.897619126281421,1.0,0.0,1,0,3,1,Gd,6,Typ,0,,Detchd,2000.0,Unf,576.0,TA,TA,Y,168,0,0,0,0,0,0,11,2009,WD ,Normal,152000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-169336.8551867789,1.0,13,-4.488095631407106,11.931642378754141,Recent
2295,923229140,20,61.0,2.9636697232807085,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1977,1994,Gable,CompShg,Plywood,Plywood,,0.0,TA,Fa,PConc,TA,TA,Mn,ALQ,1112.0,Unf,0.0,48.0,1160.0,GasA,TA,Y,SBrkr,1676,0,0,0.363004943131781,1.0,0.0,1,1,3,1,Gd,6,Mod,2,TA,Attchd,1977.0,RFn,672.0,TA,TA,P,690,90,0,0,0,0,0,5,2007,WD ,Normal,196000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,539937.5510124844,1.5,30,1.815024715658905,12.185875040240456,Recent
1440,907187080,20,93.0,-0.09266242348834257,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,Ex,Y,SBrkr,1479,0,0,-0.02747138025564165,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1999.0,RFn,577.0,TA,TA,Y,120,25,0,0,0,0,0,7,2008,WD ,Normal,191000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-6952690.335272664,2.0,9,-0.19229966178949154,12.160033942617156,New
1734,528221050,20,88.0,0.25942266670894576,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,918.0,Unf,0.0,408.0,1326.0,GasA,Ex,Y,SBrkr,1326,0,0,-0.3307347177088176,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2005.0,Fin,388.0,TA,TA,Y,120,23,0,0,0,0,2000,6,2007,WD ,Normal,203000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-613784.9736679998,2.0,2,-1.9844083062529059,12.220966184120165,New
1696,528110040,20,107.0,0.4675181240414997,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,456.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1812.0,Unf,0.0,740.0,2552.0,GasA,Ex,Y,SBrkr,2552,0,0,2.099336208549965,1.0,0.0,2,0,3,1,Ex,8,Typ,2,Ex,Attchd,2007.0,Fin,932.0,TA,TA,Y,130,28,0,0,0,0,0,10,2007,New,Partial,339500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,161717.7842297573,2.0,0,18.894025876949684,12.73523217148465,
1708,528150110,60,99.0,0.36539605483113596,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,502.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1706.0,1706.0,GasA,Ex,Y,SBrkr,1718,1238,0,2.9001099884916846,0.0,0.0,2,1,5,1,Ex,11,Typ,1,Ex,BuiltIn,2004.0,RFn,916.0,TA,TA,Y,194,50,0,0,0,0,0,8,2007,WD ,Normal,339500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,117064.52560324108,2.5,3,23.200879907933476,12.73523217148465,New
2847,909175030,50,60.0,-0.21466226772748764,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,388.0,Unf,0.0,552.0,940.0,GasA,Ex,Y,SBrkr,1192,403,0,0.2024537644800996,0.0,0.0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,240.0,TA,TA,Y,0,0,108,0,0,0,0,6,2006,WD ,Normal,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,691515.91406324,1.0,66,1.2147225868805975,11.849404844423074,Old
1154,532377020,20,60.0,-0.4681038993444489,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1963,1963,Hip,CompShg,Wd Sdng,HdBoard,,0.0,TA,TA,CBlock,Gd,Gd,No,ALQ,489.0,Unf,0.0,375.0,864.0,GasA,TA,Y,SBrkr,864,0,0,-1.2464710700184078,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1963.0,Unf,276.0,TA,TA,Y,0,0,0,0,0,0,650,1,2008,COD,Abnorml,119916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-96204.3988700268,1.0,45,-6.232355350092039,11.694555115785771,Old
1662,527377110,60,80.0,-0.26435670529944083,Pave,Reg,Lvl,AllPub,Inside,Gtl,PosN,Norm,1Fam,2Story,6,6,1974,1974,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,931.0,LwQ,153.0,0.0,1084.0,GasA,TA,Y,SBrkr,1084,793,0,0.7614097197859533,1.0,0.0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1974.0,Unf,488.0,TA,TA,Y,0,96,0,0,0,0,0,11,2007,WD ,Normal,178900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,234958.91285744577,2.5,33,4.56845831871572,12.094587859196112,Old
2433,528235130,60,74.0,-0.13316339010948441,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,Gd,Av,Unf,0.0,Unf,0.0,707.0,707.0,GasA,Ex,Y,SBrkr,707,707,0,-0.15630874584032425,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2004.0,Fin,403.0,TA,TA,Y,100,35,0,0,0,0,0,10,2006,WD ,Normal,178000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1138771.852099909,2.5,2,-1.250469966722594,12.08954444723597,New
1760,528294010,60,59.0,-0.05949138640906382,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,941.0,941.0,GasA,Ex,Y,SBrkr,961,683,0,0.2995773169977834,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1999.0,RFn,460.0,TA,TA,Y,460,42,0,0,0,0,0,5,2007,WD ,Normal,185000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,617536.740945473,2.5,8,1.7974639019867005,12.128116509451258,New
855,907201280,20,76.0,-0.39480460392581795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,TA,TA,CBlock,TA,TA,No,ALQ,710.0,BLQ,72.0,132.0,914.0,GasA,TA,Y,SBrkr,914,0,0,-1.1473654041840364,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1979.0,Unf,444.0,TA,TA,Y,0,0,0,0,0,0,0,10,2009,WD ,Normal,134900,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-117573.70364146186,1.0,30,-5.736827020920182,11.812296455066814,Recent
1590,923202015,90,78.0,-0.38113863359353084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1309.0,Unf,0.0,35.0,1344.0,GasA,Ex,Y,SBrkr,1344,0,0,-0.295056678008444,2.0,0.0,2,0,2,2,TA,8,Typ,0,,Attchd,1997.0,Fin,784.0,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD ,Alloca,206300,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-699187.6997750787,2.0,11,-2.065396746059108,12.237091546357338,Recent
